Unnamed: 0,driverId,year,DNF_rate,ref,constructor,constructorRef,position_delta,high_alt_sucess_rate,team_avg_position,dvt,finish_volatility,years_active,top10,avg_finish,races_entered,max_races_in_season,season_fraction,total_points,fv_terciles,dvt_terciles,logit_dnf,logit_top10,Cluster 0,Cluster 1,Cluster 2,Cluster 3,Cluster 4,gmm_cluster,confidence
132,841,2020,0.6470588235294118,giovinazzi,51,alfa,3.2857142857142847,0.6666666666666666,13.147058823529411,-0.054010866091403,2.6954231805876017,3,0.2142857142857142,13.857142857142858,17,17,1.0,4.0,Medium,low,0.5705448584676127,-1.2074151485169091,22.799270500669504,1.756309194662984e-06,3.268198964329252e-13,68.29141093703379,8.909316805987212,3,68.29141093703379
133,849,2020,0.6470588235294118,latifi,3,williams,3.2857142857142865,0.6666666666666666,14.941176470588236,-0.0326209223847019,2.770102775666474,0,0.0,15.428571428571429,17,17,1.0,0.0,Medium,medium,0.5705448584676127,-3.5553480614894135,0.011565185348018444,1.673725148255467e-13,1.0585445959764525e-17,0.05413645933597677,99.93429835531586,4,99.93429835531586
134,826,2020,0.5294117647058824,kvyat,213,alphatauri,1.1875,0.3333333333333333,9.294117647058824,-0.1431962025316454,3.3330729064933458,6,0.4375,10.625,17,17,1.0,32.0,High,low,0.1112256351102244,-0.2372172785258717,85.52038197707121,0.0024789310589798247,0.0004633316890391798,14.476658302738008,1.7457442755998696e-05,0,85.52038197707121
135,848,2020,0.2352941176470588,albon,9,red_bull,-0.25,0.3333333333333333,6.088235294117647,-0.2729468599033817,3.960744879438715,1,0.75,7.75,17,17,1.0,105.0,High,low,-1.0986122886681098,1.0258529343856817,23.638303713547778,0.03268461164015748,76.319057607183,0.003402155249715212,0.006551912379321205,2,76.319057607183
136,8,2020,0.6470588235294118,raikkonen,51,alfa,3.1875,0.6666666666666666,13.147058823529411,0.0111856823266218,2.207940216581962,6,0.125,13.0,17,17,1.0,4.0,Low,medium,0.5705448584676127,-1.7676619176489945,9.592195848323618,4.849228591602274e-06,1.5032174646373875e-17,90.40779929803197,4.415807276184707e-09,3,90.40779929803197
137,847,2020,0.7647058823529411,russell,3,williams,-1.384615384615385,0.0,14.941176470588236,0.0218049666868564,2.8158469565727886,1,0.0769230769230769,14.615384615384617,17,17,1.0,3.0,Medium,medium,1.0986122886681098,-2.192485231972323,0.20461171080370372,2.858839163811068e-16,1.942291648109761e-08,12.868038919217453,86.9273493505559,4,86.9273493505559
138,825,2020,0.8235294117647058,kevin_magnussen,210,haas,0.6363636363636367,0.6666666666666666,14.9375,0.0140737923164701,2.4896479886598457,6,0.0909090909090909,14.727272727272728,17,17,1.0,1.0,Medium,medium,1.421385680931161,-2.0541237336955462,0.3015738052796868,3.133270247483657e-11,1.5915615591988534e-17,99.6984261935006,1.1884183215379385e-09,3,99.6984261935006
139,840,2020,0.375,stroll,211,racing_point,0.5454545454545459,0.5,7.117647058823529,0.0165289256198346,3.1333978072025612,3,0.9090909090909092,7.0,16,17,0.9411764705882352,75.0,Medium,medium,-0.4795730802618864,2.0409182596835014,97.57938720389767,0.07015010720296505,0.1930218602560296,2.1574408285206097,1.2272064219210136e-10,0,97.57938720389767
140,817,2020,0.2941176470588235,ricciardo,4,renault,0.6875,0.3333333333333333,7.117647058823529,0.0516528925619834,3.0310889132455348,6,0.875,6.75,17,17,1.0,119.0,Medium,high,-0.8209805520698303,1.767661917648994,90.14847517932002,7.770047245265321,0.5531511255226388,1.528326449891991,4.5769998631190524e-18,0,90.14847517932002
141,830,2020,0.2941176470588235,max_verstappen,9,red_bull,0.5833333333333335,0.3333333333333333,6.088235294117647,0.6030595813204509,1.2555432644432802,5,1.0,2.4166666666666665,17,17,1.0,214.0,Low,high,-0.8209805520698303,3.555348061489413,0.00027276590426052904,99.99971401103596,1.3223059749298342e-05,2.9233118303856744e-49,2.5574921241207823e-105,1,99.99971401103596
